default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_rade,pl_radj,ttv_flag,st_teff,st_rad,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,koi_disposition
1,1,0,2016,0,6.905053,2.6,0.23106432,0,5286,0.863,104.266253,18.62682,2183.17,14.573,13.578,12.6728,CANDIDATE
0,1,0,2016,0,6.9055211,33.6,2.99759122,0,6722,1.89,104.266253,18.62682,2183.17,14.573,13.578,12.6728,CANDIDATE
1,1,0,2019,0,1.696374,35.3,3.15,0,5286,1.793,103.3613273,16.8331077,2257.74,14.449,13.635,14.4233,CANDIDATE
1,1,0,2016,0,3.046136,76,6.8,0,5286,1.698,95.1830838,24.9042603,264.567,11.548,9.259,10.8766,CANDIDATE
0,1,0,2016,0,3.0459383,19,1.69506646,0,5529,0.89,95.1830838,24.9042603,264.567,11.548,9.259,10.8766,CANDIDATE
0,1,0,2016,0,3.04622,29,2.6,0,5529,0.89,95.1830838,24.9042603,264.567,11.548,9.259,10.8766,CANDIDATE
1,1,0,2016,0,3.23792,2.6,0.23106432,0,4500,0.639668,100.3787709,20.9218836,127.188,12.719,10.107,12.5582,CANDIDATE
0,1,0,2016,0,3.238542,1.67,0.14898742,0,4446,0.69,100.3787709,20.9218836,127.188,12.719,10.107,12.5582,CANDIDATE
0,1,0,2016,0,3.2367,1.58,0.141,0,4863,0.74,100.3787709,20.9218836,127.188,12.719,10.107,12.5582,CANDIDATE
1,1,0,2016,0,6.2719092,60,5.35284147,0,7254,1.81,93.5717918,18.6270161,2668.14,10.347,9.539,10.1789,CANDIDATE
1,1,0,2016,0,23.7782,98,8.7,0,7498,2.09,97.7746683,17.7011893,401.292,10.411,9.856,10.4274,FALSE POSITIVE
1,1,0,2019,0,1.42636,6.66,0.594,0,5286,4.28,96.352041,24.6658505,1062.67,10.509,9.787,10.402,CANDIDATE
1,1,0,2016,0,3.979287,37.5,3.34552592,0,7430,1.84,99.5107441,20.9392785,713.075,11.372,10.73,11.5166,CANDIDATE
1,1,0,2016,0,2.1417519,86.2,7.69024891,0,6492,1.59,96.5994993,27.9455981,471.459,10.311,9.331,10.3219,CANDIDATE
1,1,0,2019,0,2.86136,2.6,0.23106432,0,3697,0.50129,104.3493021,19.5069285,161.444,15.597,11.676,14.8633,CANDIDATE
1,1,0,2019,0,3.10622,2.6,0.23106432,0,3636,0.501135,100.404621,24.20664,182.319,16.07,11.941,15.2193,CANDIDATE
1,1,0,2019,0,1.814553,2.6,0.23106432,0,4618,10.0566,99.5551497,18.2284424,3901.1,15.697,11.726,15.0307,CANDIDATE
1,1,0,2019,0,17.1541,2.6,0.23106432,0,4930,16.1325,93.8869534,27.4102179,6475.27,15.619,11.795,15.1318,CANDIDATE
1,1,0,2019,0,12.1507,1.48,0.132,0,5286,0.83,104.3167135,20.1241138,138.859,11.28,9.646,11.4122,CANDIDATE
1,1,0,2016,0,2.4343734,61.4,5.4777411,0,5568,0.9,94.4496805,25.6025195,701.156,12.248,10.6,12.0965,CANDIDATE
1,1,0,2016,0,1.8490876,17.3,1.54340262,0,5693,0.96,97.0056091,16.3888806,502.407,12.376,10.83,12.3617,CANDIDATE
0,1,0,2016,0,2.620724,11.7,1.04380409,0,6013,1.14,95.6412795,14.7417216,419.286,11.512,10.201,11.4672,CANDIDATE
1,1,0,2016,0,2.620799,37,3.3,0,5286,1.725,95.6412795,14.7417216,419.286,11.512,10.201,11.4672,CANDIDATE
0,1,0,2016,0,2.62077,58,5.2,0,6302,1.4,95.6412795,14.7417216,419.286,11.512,10.201,11.4672,CANDIDATE
1,1,0,2016,0,1.314437,3.09990986,0.28,0,6009,1.472064,91.4535759,23.4845208,391.428,11.706,10.266,11.5156,CANDIDATE
0,1,0,2016,0,1.3144014,2.78,0.24801499,0,6137,1.23,91.4535759,23.4845208,391.428,11.706,10.266,11.5156,CANDIDATE
1,1,0,2016,0,4.8045244,3.62,0.32295477,0,6187,1.28,101.0791483,28.1135803,704.55,11.782,10.117,11.3269,CANDIDATE
1,1,0,2019,0,6.14818,2.6,0.23106432,0,6591.31,2.29043,90.2285333,23.9387495,367.29,11.554,9.697,12.6728,CANDIDATE
1,1,0,2019,0,1.49761,2.6,0.23106432,0,5286,0.863,99.9899769,17.1809487,287.802,11.857,9.874,12.6728,CANDIDATE
0,1,0,2016,0,6.479656,3.33165021,0.3,0,5586,0.921539,91.3638053,21.2560107,433.512,13.492,11.826,13.3578,CANDIDATE
1,1,0,2016,0,6.48167,3.46,0.309,0,5286,0.922,91.3638053,21.2560107,433.512,13.492,11.826,13.3578,CANDIDATE
0,1,0,2016,0,6.4804111,3.39,0.30243554,0,5537,0.89,91.3638053,21.2560107,433.512,13.492,11.826,13.3578,CANDIDATE
1,1,0,2016,0,2.8445331,65.3,5.8256758,0,6045,1.16,103.0523211,25.3390548,304.179,10.605,9.332,10.5671,CANDIDATE
1,1,0,2019,0,0.6687,2.22,0.198,0,5286,1.942,104.4368858,24.2657613,236.832,9.99,8.722,9.88677,CANDIDATE
1,1,0,2019,0,13.3461,42,3.7,0,5286,2.575,92.6124668,16.865197,724.25,11.361,10.394,11.5014,CANDIDATE
1,1,0,2016,0,4.13737,24.5,2.19,0,5286,1.03,98.2743565,16.8702315,680.973,14.751,12.208,14.4841,CANDIDATE
0,1,0,2016,0,4.1376047,7.33,0.6539388,0,4581,0.7,98.2743565,16.8702315,680.973,14.751,12.208,14.4841,CANDIDATE
1,1,0,2019,0,2.469851,6.6,0.59,0,5286,1.479,96.1610663,21.1257415,252.6583,10.158,8.935,12.6728,CANDIDATE
1,1,0,2016,0,0.690458,2.6,0.23106432,0,6912.12,1.50882,100.4631493,27.0971763,459.014,11.534,10.421,11.4997,CANDIDATE
0,1,0,2016,0,0.689647,6.58,0.587,0,6481,1.08,100.4631493,27.0971763,459.014,11.534,10.421,11.4997,CANDIDATE
1,1,0,2016,0,4.1687922,16.1,1.43634579,0,6005,1.14,102.2013162,17.1618942,337.891,12.369,11.031,12.3758,CANDIDATE
1,1,0,2019,0,21.17051,81,7.2,0,5286,2.536,104.7032827,19.1929542,764.195,11.952,10.517,11.7238,CANDIDATE
0,1,0,2019,0,5.319375537,19.66846395,1.75470584,0,6350,2.36934,96.679195,25.2050015,835.907,12.334,10.884,12.179,CANDIDATE
1,1,0,2019,0,5.319075,20,2,0,5286,2.28,96.679195,25.2050015,835.907,12.334,10.884,12.179,CANDIDATE
0,1,0,2016,0,12.86772,71,6.3,0,6861,1.79,99.3805518,26.7864507,760.324,13.12,11.629,12.9556,FALSE POSITIVE
1,1,0,2016,0,12.866412,61,5.4,0,5286,1.642,99.3805518,26.7864507,760.324,13.12,11.629,12.9556,FALSE POSITIVE
0,1,0,2016,0,12.866539,22.3,1.98947275,0,6066,1.18,99.3805518,26.7864507,760.324,13.12,11.629,12.9556,FALSE POSITIVE
0,1,0,2016,0,1.8461222,19.5,1.73967348,0,7536,1.82,98.047519,27.2197459,1120.21,13.601,12.223,13.4593,FALSE POSITIVE
1,1,0,2016,0,1.84617,2.14,0.191,0,3252,0.21,98.047519,27.2197459,1120.21,13.601,12.223,13.4593,FALSE POSITIVE
1,1,0,2019,0,6.6223,2.6,0.23106432,0,5000,5.54598,92.1512224,23.7924451,3649.9,15.724,12.662,15.5167,CANDIDATE
1,1,0,2019,0,0.5217136,452,40.3,0,5286,11.27,92.5914383,27.4454618,1383.32,11.76,8.832,11.4542,CANDIDATE
0,1,0,2016,0,11.975818,8.43,0.75207423,0,3320,0.28,247.4260725,-29.2017505,1565.84,16.398,11.899,15.429,CANDIDATE
1,1,0,2016,0,11.97495,256,22.8,0,5200,3.4,247.4260725,-29.2017505,1565.84,16.398,11.899,15.429,CANDIDATE
1,1,0,2019,0,5.9895,2.04,0.182,0,5286,1.03,247.9793338,-29.0642073,144.192,10.435,9.004,10.303,CANDIDATE
1,1,0,2016,0,28.707623,21.2,1.89133732,0,5838,1.03,242.8978737,-28.9346559,603.858,12.362,10.749,12.1514,CANDIDATE
0,1,0,2016,0,15.4715,9.2,0.82,0,5791,1.89,243.8422245,-28.7802178,427.205,12.663,10.49,12.4043,CANDIDATE
0,1,0,2016,0,15.465691,4.13,0.36845392,0,4989,0.76,243.8422245,-28.7802178,427.205,12.663,10.49,12.4043,CANDIDATE
1,1,0,2016,0,15.466674,16.12109089,1.44,0,5807,1.231429,243.8422245,-28.7802178,427.205,12.663,10.49,12.4043,CANDIDATE
0,1,0,2016,0,1.4556637,2.6,0.23106432,0,6520,1.84406,244.2208049,-28.7303903,462.95,12.074,10.232,11.7989,CANDIDATE
1,1,0,2016,0,1.45556515,71,6.3,0,5286,2.043,244.2208049,-28.7303903,462.95,12.074,10.232,11.7989,CANDIDATE
0,1,0,2016,0,3.3262396,1.16,0.10348827,0,3404,0.33,244.0668921,-28.6491427,4791.68,13.093,8.366,12.1804,CANDIDATE
0,1,0,2016,0,3.32592848,2.6,0.23106432,0,4017,60.6949,244.0668921,-28.6491427,4791.68,13.093,8.366,12.1804,CANDIDATE
1,1,0,2016,0,3.3255,1080,96.4,0,5286,85,244.0668921,-28.6491427,4791.68,13.093,8.366,12.1804,CANDIDATE
1,1,0,2019,0,13.1426,200,20,0,5286,13.9,249.1644576,-28.4111595,3363.81,16.545,11.917,15.8068,CANDIDATE
0,1,0,2016,0,4.474513,8.16881084,0.73,0,6081,2.221057,249.1600007,-28.2390752,696.124,13.18,10.805,12.7788,CANDIDATE
0,1,0,2016,0,4.4743465,3.06,0.27299491,0,5248,0.81,249.1600007,-28.2390752,696.124,13.18,10.805,12.7788,CANDIDATE
1,1,0,2016,0,4.47471,22,2,0,5286,2.486,249.1600007,-28.2390752,696.124,13.18,10.805,12.7788,CANDIDATE
1,1,0,2016,0,2.1989041,46.6,4.15737354,0,4938,0.75,245.5479136,-28.1619428,264.78,12.386,9.878,13.3907,CANDIDATE
1,1,0,2016,0,4.1657292,1.86,0.16593809,0,3442,0.36,246.5591625,-27.9830801,9319.51,15.401,10.369,14.3752,CANDIDATE
1,1,0,2017,0,0.6308,2.6,0.23106432,0,5286,0.863,243.3287332,-27.734057,264.78,15.469,9.623,12.6728,FALSE POSITIVE
1,1,0,2019,0,0.2358684,6.1,0.54,0,5286,1.792,245.3768295,-27.7061138,349.365,13.334,10.046,12.5286,CANDIDATE
1,1,0,2019,0,12.99109,43,3.8,0,5286,4.5,244.6100128,-27.4570498,264.78,16.257,11.903,15.4797,CANDIDATE
1,1,0,2016,0,1.7359447,1.89,0.16861451,0,5354,0.84,250.4531166,-27.3610213,880.659,12.779,10.862,12.4966,CANDIDATE
0,1,0,2016,0,1.8389349,0.837,0.07467214,0,3930,0.58,243.8127455,-27.2622661,35.4342,11.189,7.637,10.6678,CANDIDATE
1,1,0,2016,0,1.83916,0.62,0.055,0,5286,0.48,243.8127455,-27.2622661,35.4342,11.189,7.637,10.6678,CANDIDATE
1,1,0,2019,0,2.032664,1.92,0.171,0,5286,0.535,247.1360171,-27.1235298,111.941,15.459,10.992,14.3506,CANDIDATE
1,1,0,2019,0,6.11706,1.76,0.157,0,5286,0.535,247.1360171,-27.1235298,111.941,15.459,10.992,14.3506,CANDIDATE
0,1,0,2016,0,1.859017,64,5.7,0,6842,2.03,239.8792061,-26.604366,601.432,11.828,10.586,12.0994,CANDIDATE
1,1,0,2016,0,1.85872487,2.6,0.23106432,0,6015,2.01889,239.8792061,-26.604366,601.432,11.828,10.586,12.0994,CANDIDATE
0,1,0,2016,0,1.8590179,30.5,2.72102775,0,6244,1.33,239.8792061,-26.604366,601.432,11.828,10.586,12.0994,CANDIDATE
0,1,0,2016,0,540,5.7,0.51,0,5200,0.94,240.9764776,-26.5537396,511.443,11.877,10.324,11.5903,CANDIDATE
1,1,0,2016,0,6.77145,12.81,1.143,0,5286,1.947,240.9764776,-26.5537396,511.443,11.877,10.324,11.5903,CANDIDATE
1,1,0,2017,0,1.4408,2.6,0.23106432,0,4154,1.58859,246.4912542,-26.0104676,157.614,12.892,8.535,12.0723,FALSE POSITIVE
1,1,0,2016,0,0.841202,82,7.3,0,6237,2.31,244.1720262,-25.9805673,523.657,12.949,9.828,12.2881,FALSE POSITIVE
1,1,0,2016,0,0.8411257,0.884,0.0788652,0,4289,0.66,244.1629354,-25.8700704,676.494,13.855,10.645,13.2366,CANDIDATE
1,1,0,2016,0,0.17566,3.11,0.277,0,6620,1.15,243.9553734,-25.8184824,555.171,12.711,9.847,12.1885,CANDIDATE
1,1,0,2016,0,29.33873041,2.6,0.23106432,0,3171,0.528528,240.6852933,-25.725743,148.374,12.978,11.328,15.3988,CANDIDATE
1,1,0,2016,0,22.7984,9,0.8,0,6195,1.37,246.2660064,-25.6524338,264.78,15.035,11.469,14.4889,FALSE POSITIVE
1,1,0,2019,0,1.68027,2.9,0.26,0,5286,1.275,253.038729,-25.5306763,247.386,11.713,9.787,11.4576,CANDIDATE
1,1,0,2016,0,2.54427583,2.6,0.23106432,0,8188,3.23826,252.2223357,-25.5079566,354.001,8.641,8.061,8.6024,CANDIDATE
1,1,0,2019,0,0.7099504,80,7,0,5286,2.065,239.2255102,-25.4738433,685.821,12.611,10.847,12.3351,CANDIDATE
1,1,0,2017,0,1.8204,2.6,0.23106432,0,3112,0.5139,242.6317089,-25.2672637,161.737,12.978,11.603,15.8035,FALSE POSITIVE
1,1,0,2016,0,2.809,2.6,0.23106432,0,2901,0.474383,244.1277536,-25.2057083,166.168,12.978,11.907,16.6459,FALSE POSITIVE
0,1,0,2016,0,1.404411,99,8.8,0,6933,2.02,244.1277536,-25.2057083,166.168,12.978,11.907,16.6459,FALSE POSITIVE
0,1,0,2016,0,1.4044283,3.66,0.32652333,0,2721,0.12,244.1277536,-25.2057083,166.168,12.978,11.907,16.6459,FALSE POSITIVE
1,1,0,2016,0,3.400858,14.1,1.26,0,5286,0.983,252.8617981,-25.0535105,279.968,11.201,9.477,10.975,CANDIDATE
0,1,0,2016,0,3.4007758,5.57,0.49692212,0,5520,0.89,252.8617981,-25.0535105,279.968,11.201,9.477,10.975,CANDIDATE
1,1,2,2019,0,6.77145,7.51,0.67,0,5286,1.249,242.5734559,-24.9906029,170.562,11.275,9.18,10.9072,CANDIDATE
1,1,0,2019,0,6.77145,2.6,0.23106432,0,3095,0.863,253.4260962,-24.9408867,867.306,10.015,3.447,8.18226,CANDIDATE
1,1,0,2016,0,8.2781,2.6,0.23106432,0,6520,0.863,247.1370292,-24.7987348,264.78,14.802,10.657,12.6728,FALSE POSITIVE
0,1,0,2016,0,8.2758,10.2,0.91,0,5926,1.6,247.1370292,-24.7987348,264.78,14.802,10.657,12.6728,FALSE POSITIVE
0,1,0,2016,0,8.2766395,0.724,0.06459095,0,2586,0.11,247.1370292,-24.7987348,264.78,14.802,10.657,12.6728,FALSE POSITIVE
1,1,0,2017,0,0.6199,2.6,0.23106432,0,2978,0.596423,242.4702944,-24.6983209,147.465,12.978,10.926,15.4752,FALSE POSITIVE
1,1,0,2016,0,28.46762,37,3.3,0,5286,1.97,253.2473212,-24.6262888,450.603,12.137,10.465,11.9423,CANDIDATE
0,1,0,2016,0,28.465633,18.4,1.64153805,0,5700,0.96,253.2473212,-24.6262888,450.603,12.137,10.465,11.9423,CANDIDATE
1,1,0,2017,0,4.5417,2.6,0.23106432,0,2897,0.641751,244.3290388,-24.6219639,264.78,12.978,10.76,15.6318,FALSE POSITIVE
1,1,0,2016,0,83830,12,1.07,0,4000,0.74,244.3807553,-24.437006,446.905,9.538,6.321,9.05299,CANDIDATE
1,1,0,2019,0,8.79689,4.85,0.433,0,5286,2.047,253.0328697,-24.3879636,377.553,12.166,9.842,11.7872,CANDIDATE
1,1,0,2016,0,1.153886,99,8.8,0,6841,1.8,252.4227596,-24.3737862,588.018,12.23,10.519,11.867,CANDIDATE
1,1,0,2016,0,1.6398934,33,2.94406281,0,5175,0.79,243.8244349,-24.3192726,441.991,12.505,10.342,12.1274,CANDIDATE
1,1,0,2016,0,1.486243,58,5.2,0,5991,1.87,252.2438413,-23.8914989,809.464,16.471,11.692,15.5411,FALSE POSITIVE
0,1,0,2016,0,23.210585,5.7,0.50851994,0,5244,0.81,242.7532415,-23.840347,239.55,11.848,9.847,11.5816,CANDIDATE
1,1,0,2016,0,23.21037,15.3,1.36,0,5286,1.207,242.7532415,-23.840347,239.55,11.848,9.847,11.5816,CANDIDATE
1,1,0,2019,0,1.330023,44,3.9,0,5286,2.4,253.1042177,-23.5694775,336.974,10.662,9.032,10.3709,CANDIDATE
1,1,0,2019,0,50.73641,10.31,0.9198,0,5286,1.349,242.3657824,-23.5545059,334.817,12.251,10.398,11.9874,CANDIDATE
1,1,0,2017,0,1.124,2.6,0.23106432,0,3074,0.50547,243.9968794,-23.4935346,138.15,17.185,11.312,15.6597,FALSE POSITIVE
1,1,0,2017,0,0.7474,2.6,0.23106432,0,5286,0.863,246.3961379,-23.4053136,133.312,7.27,5.775,7.07504,FALSE POSITIVE
1,1,0,2019,0,46.1373,2.6,0.23,0,5286,0.723,239.2624997,-23.2807451,290.683,14.003,11.198,13.5312,CANDIDATE
1,1,0,2017,0,1.957,2.6,0.23106432,0,3913,45.3731,248.6633692,-22.9708723,1236.49,12.971,5.743,11.1065,CANDIDATE
1,1,0,2019,0,22.6398,1.27,0.113,0,5286,0.862,247.4302723,-22.8473721,94.2591,10.165,8.59,10.0371,CANDIDATE
1,1,0,2016,0,24.193613,30.7,2.73887055,0,5457,0.87,250.4137354,-22.8284511,665.223,11.429,9.658,11.0576,CANDIDATE
1,1,0,2019,0,2.784496,2.09,0.186,0,5286,0.256,246.86899,-22.7910827,102.889,17.18,11.584,15.3473,CANDIDATE
1,1,0,2016,0,0.64292573,2.6,0.23106432,0,2914,0.362033,245.3200013,-22.6936469,134.261,12.978,12.225,17.1932,CANDIDATE
1,1,0,2017,0,1.4562,2.6,0.23106432,0,5286,0.863,240.3397765,-22.6242127,264.78,16.5,10.052,14.6533,FALSE POSITIVE
1,1,0,2017,0,2.8742,2.6,0.23106432,0,3648,1.41662,240.5015904,-22.3567255,144.025,13.699,8.842,12.5627,FALSE POSITIVE
1,1,0,2016,0,10.2236,132,11.8,0,6960,2.04,240.7566702,-22.1313448,143.715,12.978,11.729,16.4228,CANDIDATE
1,1,0,2017,0,1.6281,2.6,0.23106432,0,5691,2.74444,241.824054,-22.0602594,144.951,8.7,7.047,8.509111,FALSE POSITIVE
1,1,0,2019,0,2.7518,0.669,0.0597,0,5286,0.647,248.394703,-21.965461,60.5309,11.11,8.337,10.629,CANDIDATE
1,1,0,2019,0,6.77145,133,11.9,0,5286,8.12,239.6968009,-21.8948659,509.051,10.266,7.52,9.88772,CANDIDATE
1,1,0,2016,0,23.277669,32.8,2.92622,0,4379,0.68,247.1574907,-21.7675731,423.406,14.307,11.193,13.7131,CANDIDATE
1,1,0,2019,0,24.6842,2.49,0.222,0,5286,1.17,240.8283058,-21.7560956,273.868,12.248,10.249,11.882,CANDIDATE
1,1,0,2016,0,2.2,8.4,0.75,0,4800,0.87,247.9469488,-21.5234812,305.337,12.766,10.361,12.3715,CANDIDATE
0,1,0,2016,0,2.6454165,9.47,0.84485681,0,5179,0.79,244.8207081,-21.4599992,528.025,11.961,10.298,11.649,CANDIDATE
1,1,0,2016,0,2.64594828,2.6,0.23106432,0,6634,1.98054,244.8207081,-21.4599992,528.025,11.961,10.298,11.649,CANDIDATE
1,1,0,2016,0,20.98296043,2.6,0.23106432,0,4822,0.739921,243.7067684,-21.4237002,366.941,14.905,12.073,14.4924,CANDIDATE
1,1,0,2016,0,1.5271792,2.6,0.23106432,0,5359,0.899453,245.8138614,-21.3461111,559.822,15.154,12.421,14.6666,CANDIDATE
1,1,1,2019,0,7.8392,1.46,0.13,0,5286,1.115,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285,CANDIDATE
1,1,0,2017,0,9.2048,2.6,0.23106432,0,11886,3.61562,239.4185534,-20.9831714,155.751,5.84,5.734,5.80898,FALSE POSITIVE
0,1,0,2016,0,2.32046168,2.6,0.23106432,0,5286,0.863,239.9418766,-20.9699236,170.111,10.015,8.474,12.6728,CANDIDATE
1,1,0,2016,0,2.320937,15.7,1.4,0,5286,1.157,239.9418766,-20.9699236,170.111,10.015,8.474,12.6728,CANDIDATE
1,1,0,2021,0,1.94297,2.571,0.22936965,0,3197,0.436,240.5178856,-20.8452602,143.701,12.978,11.827,16.7304,CANDIDATE
1,1,0,2016,0,1.3178719,62,5.5,0,5286,1.975,249.5550047,-20.4763359,552.872,12.734,10.488,12.3543,FALSE POSITIVE
0,1,0,2016,0,1.3179,55,4.9,0,5876,1.07,249.5550047,-20.4763359,552.872,12.734,10.488,12.3543,FALSE POSITIVE
1,1,0,2019,0,0.2338108,2.6,0.23106432,0,5286,0.863,240.4445692,-20.4447494,264.78,18.3374,15.38,18.2041,CANDIDATE
1,1,0,2017,0,1.1488,2.6,0.23106432,0,3429,0.984957,238.7713112,-20.4356029,144.086,15.15,9.744,13.8428,FALSE POSITIVE
1,1,0,2016,0,46.38363,3.22,0.287,0,5286,0.762,249.3309961,-20.4286731,116.189,11.912,9.417,11.573,CANDIDATE
0,1,0,2016,0,46.40651,3.35,0.29886698,0,4812,0.73,249.3309961,-20.4286731,116.189,11.912,9.417,11.573,CANDIDATE
1,1,0,2016,0,16.56127,0.957,0.0854,0,5286,0.258,239.9970933,-20.4091199,81.38137,13.346,9.251,12.6728,CANDIDATE
0,1,0,2016,0,16.563155,1.66,0.14809528,0,3669,0.48,239.9970933,-20.4091199,81.38137,13.346,9.251,12.6728,CANDIDATE
0,1,0,2016,0,18.357773,1.74,0.1552324,0,4937,0.75,242.0579035,-20.2883588,337.993,12.753,10.546,12.5085,CANDIDATE
1,1,0,2016,0,18.3647,2.61,0.233,0,5286,1.22,242.0579035,-20.2883588,337.993,12.753,10.546,12.5085,CANDIDATE
1,1,0,2019,0,21.9184,3.18,0.284,0,5286,0.72,245.551683,-19.9298146,293.873,15.329,11.012,14.3662,CANDIDATE
1,1,0,2019,0,49.8558,3.29,0.294,0,5286,1.359,242.5725134,-19.9260062,166.757,10.711,8.849,10.482,CANDIDATE
0,1,0,2016,0,4.9818921,2.66,0.23730931,0,5849,1.04,249.0251664,-19.7445289,211.632,12.293,9.712,11.7728,CANDIDATE
0,1,0,2016,0,4.98049071,2.6,0.23106432,0,5234,1.13733,249.0251664,-19.7445289,211.632,12.293,9.712,11.7728,CANDIDATE
0,1,0,2016,0,4.981838,2.39347065,0.21,0,5774,0.978267,249.0251664,-19.7445289,211.632,12.293,9.712,11.7728,CANDIDATE
0,1,0,2016,0,4.98205,2.3,0.205,0,5594,1.01,249.0251664,-19.7445289,211.632,12.293,9.712,11.7728,CANDIDATE
1,1,0,2016,0,4.9815,2.39,0.213,0,5286,0.92,249.0251664,-19.7445289,211.632,12.293,9.712,11.7728,CANDIDATE
0,1,0,2016,0,3.3055191,1.27,0.11330181,0,3430,0.35,242.1683542,-19.6968996,91.0366,16.07,11.453,14.9533,CANDIDATE
1,1,0,2016,0,3.30524,6.6,0.59,0,5286,1.79,242.1683542,-19.6968996,91.0366,16.07,11.453,14.9533,CANDIDATE
1,1,0,2017,0,1.8361,2.6,0.23106432,0,5286,0.863,242.6099732,-19.6641652,264.78,16.939,10.402,12.6728,FALSE POSITIVE
1,1,0,2016,0,14.5444413,2.6,0.23106432,0,5286,0.863,250.0433702,-19.6594062,264.78,15.89,10.916,12.6728,CANDIDATE
1,1,0,2016,0,4.30221683,2.6,0.23106432,0,7168.62,4.08069,252.6635796,-19.6439489,684.616,10.818,9.233,10.5502,CANDIDATE
0,1,0,2016,0,8.02678456,2.6,0.23106432,0,4708.46,5.5996,251.8883544,-19.5793619,933.196,13.598,9.794,12.8641,FALSE POSITIVE
0,1,0,2016,0,8.0241306,4.42,0.39432599,0,3939,0.58,251.8883544,-19.5793619,933.196,13.598,9.794,12.8641,FALSE POSITIVE
0,1,0,2016,0,8.02415,194,17.3,0,4734,6.1,251.8883544,-19.5793619,933.196,13.598,9.794,12.8641,FALSE POSITIVE
1,1,0,2016,0,8.02335,86,7.7,0,5286,5.13,251.8883544,-19.5793619,933.196,13.598,9.794,12.8641,FALSE POSITIVE
1,1,0,2016,0,11.31028,18.9,1.69,0,5286,1.44,248.3992331,-19.4792517,843.771,16.465,12.612,15.8276,CANDIDATE
0,1,0,2016,0,11.31009,130,11.6,0,4793,10,248.3992331,-19.4792517,843.771,16.465,12.612,15.8276,CANDIDATE
0,1,0,2016,0,16.63311,44,3.9,0,5700,2.19,248.448636,-19.1778194,233.887,14.545,10.12,13.5906,CANDIDATE
0,1,0,2016,0,16.63237,10.7,0.95459006,0,3648,0.47,248.448636,-19.1778194,233.887,14.545,10.12,13.5906,CANDIDATE
1,1,0,2016,0,16.63091654,2.6,0.23106432,0,5121,1.27372,248.448636,-19.1778194,233.887,14.545,10.12,13.5906,CANDIDATE
1,1,0,2019,0,1.057171,1.51,0.135,0,5286,1.004,242.7831769,-19.1751977,265.263,13.826,10.704,13.2285,CANDIDATE
0,1,0,2016,0,4.377326,27,2.4,0,5928,1.43,253.1604535,-19.1616989,476.35,12.706,10.554,12.4132,FALSE POSITIVE
0,1,0,2016,0,4.37983009,2.6,0.23106432,0,5982,1.60152,253.1604535,-19.1616989,476.35,12.706,10.554,12.4132,FALSE POSITIVE
1,1,0,2016,0,4.377339,31.9,2.85,0,5286,1.691,253.1604535,-19.1616989,476.35,12.706,10.554,12.4132,FALSE POSITIVE
0,1,0,2016,0,4.3772986,16.6,1.48095281,0,5102,0.78,253.1604535,-19.1616989,476.35,12.706,10.554,12.4132,FALSE POSITIVE
0,1,0,2016,0,0.980414,1.58,0.141,0,4202,0.66,245.1798804,-19.1443126,157.823,14.147,10.524,13.4865,CANDIDATE
0,1,0,2016,0,0.98036126,1.44,0.1284682,0,3932,0.58,245.1798804,-19.1443126,157.823,14.147,10.524,13.4865,CANDIDATE
0,1,0,2016,0,0.97988263,2.6,0.23106432,0,4063,0.701061,245.1798804,-19.1443126,157.823,14.147,10.524,13.4865,CANDIDATE
1,1,0,2016,0,0.980294,1.81,0.161,0,5286,0.685,245.1798804,-19.1443126,157.823,14.147,10.524,13.4865,CANDIDATE
1,1,0,2019,0,14.2005,2.36,0.211,0,5286,0.786,251.5914378,-19.0501824,219.312,13.507,10.377,12.9486,CANDIDATE
1,1,0,2019,0,28.8077,2.08,0.186,0,5286,0.215,250.7570798,-18.8713241,97.068,17.58,12.816,16.5654,CANDIDATE
1,1,0,2019,0,3.75927,68,6.1,0,5286,10.7,245.2698986,-18.7691674,272.331,17.8714,12.762,16.6205,CANDIDATE
1,1,0,2016,0,2.41628,2.68,0.239,0,5286,1.01,246.879865,-18.6752663,271.855,14.625,10.487,13.8065,CANDIDATE
0,1,0,2016,0,2.4165066,0.988,0.08814346,0,3483,0.38,246.879865,-18.6752663,271.855,14.625,10.487,13.8065,CANDIDATE
1,1,0,2016,0,4.4984354,3.12,0.27834776,0,4309,0.66,247.0434622,-18.6239525,533.784,15.788,12.084,15.1915,CANDIDATE
1,1,0,2019,0,0.3938505,13.7,1.22,0,5286,2.16,242.3165723,-17.9436003,1418.18,12.831,11.692,12.5915,CANDIDATE
1,1,0,2016,0,2.3240489,33.4,2.97974842,0,5107,0.78,241.5275444,-17.417342,223.184,11.134,9.072,11.0074,CANDIDATE
1,1,0,2019,0,1.86732,0.648,0.0578,0,5286,0.693,242.9236052,-17.3760132,103.821,11.376,9.337,11.3433,CANDIDATE
1,1,0,2019,0,22.9735,2.61,0.233,0,5286,1.067,249.4014625,-17.2921568,289.569,13.629,10.649,12.9702,CANDIDATE
